foodid;foodname;energia_laskennallinen;rasva;hiilihydraatti_imeytyvä;hiilihydraatti_erotuksena;proteiini;alkoholi;tuhka;vesi
32548;KEKSI, VÄLIPALAKEKSI, JYVÄSHYVÄ CRACOTTE SESAM, LU;1683.00000;8.78400;62.00000;70.06200;12.71000;0.00000;3.19100;5.73000
33305;URHEILUJUOMATIIVISTE, HIILIHYDRAATTIJUOMA, DEXAL LIGHT, LAIMENNETTU;50.98000;0.00000;2.99900;2.99900;0.00000;0.00000;0.02000;96.98000
31584;KUIVAKAKKU, MAUSTEKAKKU;1819.18000;24.42200;46.08800;48.52200;6.61000;0.00000;1.73100;18.50000
31605;KUIVAKAKKU, PIIMÄKAKKU;1289.33000;9.68300;48.25400;49.78700;4.99000;0.00000;0.87200;34.47000
30313;KALAKASTIKE, LOHIKASTIKE, KERMAINEN;440.74000;6.97000;2.68100;3.08600;7.44000;0.00000;1.52400;69.71000
31594;KAKKU, TOSCAKAKKU, MAITO;1878.93000;27.40800;43.00600;47.57300;7.01000;0.00000;1.01700;16.63000
7097;LIHAPIIRAKKA, SISÄLTÄÄ SOIJAA;1498.95000;23.55100;26.16600;27.54100;9.91000;0.00000;1.79600;27.75000
6009;MARJAMAITO;286.75000;1.18500;11.10600;12.66800;2.28000;0.00000;0.60200;83.26000
29021;JAUHELIHAPIHVI, KALKKUNA, PAISTETTU;795.02000;10.91200;5.47200;6.20500;17.34000;0.00000;1.80200;67.51000
31703;PIIRAKAN PULLAPOHJA, RASVATON MAITO, FRUKTOOSILLA MAKEUTETTU;1272.89000;8.27700;47.35600;47.64000;8.28000;0.00000;1.16400;35.60000
33313;PANANG CURRYBROILERI JASMIINIRIISILLÄ, KITCHEN JOY THAI-CUBE, VALMISATERIA;531.81000;3.39800;17.05000;23.07400;6.60000;0.00000;1.59700;63.88000
11476;JAUHELIHAA JA SPAGETTIA, TEOLLINEN LASTENRUOKA, TUOTEKESKIARVO;316.07000;3.01300;8.13100;9.10400;3.34000;0.00000;0.49100;84.50000
7047;KAALILAATIKKO, SIKA-NAUTA, KEVYTMAITO;570.18000;6.14900;12.99200;14.69700;6.31000;0.00000;1.16300;69.63000
31542;PAAHTOLEIPÄ, GLUTEENITON, VEHNÄTÄRKKELYSTÄ;904.81000;3.14600;42.58500;43.21600;4.08000;0.00000;1.79500;47.35000
33009;MARJAPIIRAKKA, MUROPOHJA JA TAIKINAKANSI;1523.31000;17.51700;44.76200;46.41200;5.41000;0.00000;0.89000;28.83000
34693;KANANMUNA, OMEGA, PAISTETTU, EI RASVAA, SUOLATON;719.80000;12.06200;0.37500;0.37500;15.71000;0.00000;1.13800;70.71000
1280;MANNAPUURO, VISPIPUURO, APRIKOOSI, SOKERI, SUOLATON;330.37000;0.15200;16.98200;18.64900;1.58000;0.00000;0.33200;62.44000
31809;PULLA, PIRKKA/X-TRA, PAKASTE;1218.00000;8.31400;45.72400;48.07900;6.72000;0.00000;1.15900;35.73000
31254;SUKLAARUSINA;1654.08000;14.15000;55.77700;64.89900;5.54000;0.00000;1.81000;13.60000
33391;SUSHI, MUNAKAS, TAMAGO, NIGIRI;625.70000;4.90800;20.26300;21.59000;5.11000;0.00000;1.09600;63.96000
32308;MARGARIINI 60 %, FLORA LAKTOOSITON;2220.00000;60.00000;0.00000;0.00000;0.00000;0.00000;0.91800;39.08000
34553;KVINOARISOTTO, KVINOA-TOMAATTIRISOTTO;693.09000;8.65300;14.66800;18.06300;5.64000;0.00000;1.82900;65.34000
33461;KAALIKEITTO, PORKKANAA, KESKIRASVAINEN NAUTA;199.39000;1.91600;2.54200;3.58700;4.34000;0.00000;0.90900;89.02000
616;PIIMÄ, ASIDOFILUSPIIMÄ, RASVAA 2,5 %, D-VIT 1 UG, PROBIOOTTEJA;214.11000;2.50000;3.50000;5.10700;2.81000;0.00000;0.78000;88.80000
1245;PAISTINKASTIKE, KERMA;299.08000;3.60400;7.95300;8.65400;1.32000;0.00000;2.31800;79.00000
7016;JAUHELIHAKASTIKE, RUSKEA KASTIKE, SIKA-NAUTA, RASVAA;702.14000;13.48200;2.12400;2.31500;9.73000;0.00000;1.06000;77.08000
34212;PORSAANFILEE, ULKOFILEE, PAISTETTU;820.59000;10.09800;0.00400;0.02300;26.29000;0.00000;1.72700;61.01000
8019;KALAMUREKE, MAITO;605.37000;6.25200;6.09400;6.45800;15.78000;0.00000;2.25100;72.05000
516;LEIVONTAMARGARIINI 80 %, SUNNUNTAI, VL;2975.90000;80.20000;0.50000;0.00000;0.00000;0.00000;1.00000;19.10000
542;SOIJAÖLJY;3696.30000;99.90000;0.00000;0.00000;0.00000;0.00000;0.00000;0.10000
395;PAPU, VALKOINEN, KEITETTY;464.70000;0.80000;14.00000;22.37900;8.30000;0.00000;1.00000;67.50000
3004;PORKKANASOSEKEITTO, MAITO;80.12000;0.21800;2.99100;4.74200;0.58000;0.00000;1.34200;89.01000
30646;RUOANVALMISTUSKERMA, RASVAA 5 %, VL;286.03000;5.00000;4.20000;4.10000;1.50000;0.00000;0.39900;89.00000
3201;KAALIKEITTO, RUSKISTETTU KAALI, EI LIHAA;216.24000;3.49300;3.49600;6.90000;0.89000;0.00000;1.62500;87.00000
30201;UUNIKALA;594.36000;6.01900;0.00700;0.03800;21.86000;0.00000;2.54900;75.16000
163;MURO, MAISSIHIUTALE, CORN FLAKES;1577.63000;0.80000;82.10000;82.71000;7.69000;0.00000;2.80000;6.00000
669;(ARC) JÄÄTELÖ, RASVATON;538.19000;0.45000;24.00000;24.44700;5.60000;0.00000;2.50300;67.00000
352;TOMAATTI;95.11000;0.30000;3.45000;4.74900;0.55000;0.00000;0.50000;93.90000
32652;ATERIANKORVIKE, PIRTELÖ, JUOMAJAUHE JA VESI, NUTRILETT;195.65000;0.88200;4.90200;6.17200;4.09000;0.00000;0.10700;88.75000
362;MUNAKOISO;93.57000;0.20000;3.10000;5.70000;0.50000;0.00000;0.60000;93.00000
1512;KAURAVELLI, MAITO, SUOLAA;323.52000;2.11100;9.74500;11.54000;4.15000;0.00000;1.35800;90.99000
31751;RAHKAMARJAPIIRAKKA, PULLAPOHJA, RASVATON MAITO;722.59000;5.74600;22.13000;22.84400;6.61000;0.00000;0.81500;64.13000
11133;JUUSTO, PUOLIKOVA JUUSTO, KEVYT, RASVAA 15-18 %;960.90000;15.00000;0.00000;0.00000;22.50000;0.00000;4.00000;58.50000
31746;MAKEAN PIIRAKAN MUROTAIKINAPOHJA, VEHNÄTÄRKKELYSTÄ, GLUTEENITON;1911.84000;22.59800;58.67800;58.64700;4.31000;0.00000;1.62100;12.67000
33409;KIRJOLOHIFILEE, KYLMÄSAVUSTETTU;794.50000;12.10000;0.00000;0.00000;20.40000;0.00000;3.90000;63.60000
32047;ITALIANPATA, SIKA-NAUTA;584.38000;7.84100;9.66300;10.34400;7.31000;0.00000;0.92700;75.41000
1207;TÄYTEKAKKU, KREEMITÄYTEKAKKU;1406.94000;20.05300;34.67700;37.07600;4.07000;0.00000;0.53900;32.20000
33594;VÄLIPALAJUOMA, MEHUKATTI HEDELMÄVÄLIPALA, KESKIARVO;222.27000;0.25000;10.75100;14.82400;0.45000;0.00000;0.50100;84.11000
11164;JÄLKIRUOKAKASTIKE, VANILLIINIKASTIKE, VISPAUTUVA VANILJAKASTIKE;806.22000;12.00000;18.98700;16.00000;2.21000;0.00000;0.53700;68.89000
35583;PUNIKKITATTI;116.28000;0.55000;1.99000;5.05000;2.10000;0.00000;0.60000;91.70000
32424;(ARC) VÄLIPALAJUOMA, TEHOJUOMA, MARJAINEN, RAINBOW, PROBIOOTTEJA;358.79000;1.14900;16.04300;17.05200;2.31000;0.00000;0.56200;78.92000
111;JAUHO, GRAHAMJAUHO;1438.81000;2.46000;61.72300;73.76000;12.90000;0.00000;1.89000;8.99000
35499;PIZZA, MOZZARELLA-TOMAATTI-PESTOPIZZA, GLUTEENITON;859.07000;10.88200;18.85400;21.19600;6.94000;0.00000;1.60300;55.77000
3024;SELLERIMUHENNOS;234.43000;1.81600;6.53000;8.98500;2.37000;0.00000;1.60800;85.53000
7635;ATERIASALAATTI, KINKKUSALAATTI, KASVIKSIA, PERUNA, MAKARONI, EI KASTIKETTA;239.56000;1.65200;4.87000;6.55400;5.12000;0.00000;1.61900;80.57000
32899;LANTTULAATIKKO, TÄYSMAITO;374.64000;4.45800;8.60500;10.78000;2.46000;0.00000;1.18500;70.13000
28912;MAKARONI, RUISMAKARONI, KEITETTY, SUOLAA;442.70000;0.73700;19.76500;21.31000;3.84000;0.00000;0.90200;52.22000
29223;LASAGNE, NAUDANPAISTI;628.24000;6.50400;13.27800;15.68600;8.98000;0.00000;1.38800;69.48000
655;JUUSTO, PUOLIKOVA JUUSTO, RASVAA 25-35 %, LAPPI/SMÅLAND/BILLINGE/RUSTHOLLI;1524.68000;28.40000;0.00000;0.00500;27.88000;0.00000;3.10000;40.62000
34159;RUKOLA, RUCOLA, SINAPPIKAALI;76.00000;0.30300;0.45200;2.15200;2.60700;0.00000;1.49300;93.44600
30181;MAKARONILAATIKKO, KALA-MAKARONILAATIKKO, TONNIKALA, KEVYTMAITO;461.22000;3.91400;7.92000;9.06100;10.45000;0.00000;1.65500;80.07000
33585;MAISSIPUURO, POLENTA, MAITO, SUOLAA;360.27000;1.72500;12.85200;14.72300;4.04000;0.00000;1.28300;79.27000
30271;BROILERIN SIIPI, MARINOITU, RAAKA;795.37000;14.05400;1.12900;1.12900;15.07000;0.00000;1.59600;68.15000
30352;RIISI-KAURASEOS, KEITETTY, SUOLATON;392.32000;1.03600;17.41100;18.51500;2.72000;0.00000;0.33900;54.94000
29041;ATERIASALAATTI, TONNIKALASALAATTI, KASVIKSET, EI KASTIKETTA;223.93000;1.35100;3.96600;5.47800;5.58000;0.00000;0.72700;86.87000
33142;JOGURTTI, MAUSTETTU, RASVATON, LAKTOOSITON, D-VIT 1 UG;224.99000;0.11000;9.21000;9.40400;3.54000;0.00000;0.72300;86.22000
34265;JOGURTTI, MAUSTETTU, RASVAA 2 %, VL, -30% SOKERIA, D-VIT 1 UG;327.23000;2.04400;9.99600;12.01600;3.61000;0.00000;0.67600;81.65000
150;JAUHO, OHRAJAUHO;1369.85000;2.00000;64.40000;74.35000;8.25000;0.00000;1.40000;14.00000
7043;PERUNALAATIKKO, LIHA-PERUNASOSELAATIKKO, SIKA-NAUTAJAUHELIHA, KEVYTMAITO;517.82000;6.04700;10.59300;12.36100;6.07000;0.00000;1.64400;73.07000
32875;KESÄKEITTO, UUSI PERUNA;151.67000;0.75800;5.30900;6.13200;1.48000;0.00000;0.92700;87.97000
31798;LIHAPIIRAKKA, PIRKKA;1206.89000;14.31200;32.27900;34.08000;6.70000;0.00000;1.17100;43.73000
3283;SALAATTI, PORKKANA-ANANAS, RAASTE;188.16000;0.17000;8.87200;11.83900;0.59000;0.00000;0.71300;86.69000
29495;(ARC)TÄYSMEHU, C-VITAMIINIA, KESKIARVO;198.48000;0.26600;10.24500;10.24500;0.42000;0.00000;0.38300;88.00000
11071;EKSOOTTINEN HEDELMÄ, KESKIARVO, MANGO/PAPAIJA, KUORITTU;232.71000;0.21500;10.70000;12.80000;1.15000;0.00000;0.48000;85.36000
35637;SEKALEIPÄ, KAURALEIPÄ, TAIKA TÄYSJYVÄKAURAVIIPALEET, VAASAN;1020.94000;3.54900;36.43700;41.36100;13.06000;0.00000;1.89100;31.96000
33097;GRILLIMAKKARA, BRATWURSTI;1198.88000;26.57400;0.00000;0.00000;12.69000;0.00000;2.32700;58.41000
30157;GRILLIMAKKARA, GRILLATTU;1032.74000;18.60900;8.99600;6.99500;11.17000;0.00000;2.35500;58.14000
31471;LIHAPATA, LAMMASCURRY;1064.33000;22.61100;1.68700;3.41600;11.08000;0.00000;1.37900;65.81000
29501;TONIKKI, TONIC VESI;151.15000;0.00000;8.89100;8.88900;0.00000;0.00000;0.04700;91.06000
7029;JAUHELIHAPIHVI, SIKA-NAUTA, MUNATON, PAISTETTU;1423.62000;29.67100;0.01500;0.08300;19.15000;0.00000;2.07700;45.04000
33856;KERMAKASTIKE, LIHALIEMI, KERMA, VEHNÄJAUHO;574.77000;11.77700;6.80100;6.95900;1.27000;0.00000;1.71000;74.40000
928;VIRVOITUSJUOMA, KOLAJUOMA, KESKIARVO;186.32000;0.00000;10.90000;7.91000;0.06000;0.00000;0.03000;92.00000
31442;JUUSTOINEN KASVISSOSEKEITTO, TEOLLINEN, VALMISATERIA;271.93000;4.05100;4.90700;6.17400;1.54000;0.00000;1.18900;64.27000
31962;LIHAPULLA, MUMMON LIHAPULLA, HK;967.94000;14.92600;9.23800;9.91300;15.04000;0.00000;1.81600;58.48000
32593;(ARC) PIIMÄ, RASVATON, D-VIT 0,5 UG;141.66000;0.10000;4.90000;5.09700;3.06000;0.00000;0.74000;91.00000
32642;ATERIANKORVIKE, KEITTOJAUHE, PERUNA/PURJO, ALLEVO;1764.50000;7.50000;42.00000;55.50000;37.00000;0.00000;;0.00000
33133;SOIJAJUOMA, GOGREEN ORIGINAL, KALSIUMIA;171.54000;1.86900;2.35300;3.65700;2.98000;0.00000;0.50500;90.99000
30367;PERUNASOSE, RASVATON MAITO;346.61000;2.08700;13.03100;14.96700;2.07000;0.00000;1.42700;79.45000
32086;KEBAKKO, JAUHELIHAVARRAS, SAARIOINEN;1144.31000;18.76500;11.69100;12.78000;14.38000;0.00000;1.96000;49.84000
7190;JAUHELIHA, NAUDAN, VÄHÄRASVAINEN, PAISTETTU ILMAN RASVAA;636.73000;7.71300;0.00000;0.00000;20.67000;0.00000;1.81000;55.54000
1269;SEKALEIPÄ, GRAHAMLEIPÄ, KEVYTMAITO, GRAHAMJAUHO;1065.28000;2.11200;45.07900;53.68600;9.78000;0.00000;2.52800;36.18000
35203;RASVASEOSLEVITE 70 %, KEIJU JUHLA;2628.71000;70.31800;0.88200;0.88200;0.67000;0.00000;1.15700;27.21000
1560;RIISI, PITKÄJYVÄINEN, LIHALIEMESSÄ, KEITETTY;503.45000;0.65800;25.31600;25.12800;2.62000;0.00000;0.68100;61.84000
33201;VIILI, MAUSTAMATON, RASVAA 1 %, LAKTOOSITON;169.86000;1.00000;4.60000;4.60000;3.06000;0.00000;0.79000;90.55000
70;MAKEUTUSAINE, HERMESETAS, SAKARIINI;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;26.88000;0.00000
32882;KINKKUKASTIKE, MAITOPOHJAINEN, SAUNAPALVIKINKKU, TÄYSMAITO;563.43000;8.48400;6.78000;6.89600;7.72000;0.00000;1.61100;75.41700
350;KURPITSA;66.45000;0.10000;2.00000;3.35000;0.75000;0.00000;0.80000;95.00000
32076;SALAATTI, ITALIANSALAATTI, MAJONEESIKASTIKE, SAARIOINEN;698.30000;13.63300;8.09000;9.14900;2.74000;0.00000;1.38100;73.26000
8034;MAKARONILAATIKKO, KALA-MAKARONILAATIKKO, KEVYTMAITO, KESKIARVO;418.83000;3.31200;7.92000;9.06100;9.26000;0.00000;1.66000;77.59000
6002;KIISSELI, SUKLAAKIISSELI, KEVYTMAITO;390.43000;1.98500;14.86700;16.62400;3.25000;0.00000;0.87600;81.81000
33433;BASILIKA, KUIVATTU;1003.71000;3.80000;10.05000;48.02000;22.98000;0.00000;14.85000;10.35000
30351;RIISI-KAURASEOS, KEITETTY, SUOLAA;390.45000;1.03100;17.32600;18.42400;2.71000;0.00000;0.82300;54.67000
33094;KINKKUKASTIKE, TOMAATTINEN;230.48000;2.62700;0.89800;1.01900;6.86000;0.00000;1.80500;83.53000
35462;PANNUKAKKU, JAUHELIHAPANNUKAKKU;716.33000;8.78600;11.14900;12.07900;11.36000;0.00000;1.53000;71.76000
32278;HILLOPIIRAKKA, PULLAPOHJA, TÄYSMAITO;1294.93000;6.21000;53.52000;53.52100;7.97000;0.00000;0.77800;32.47000
32885;KAURAJUOMA, NORDIC, MAUSTAMATON, LISÄTTY KALSIUMIA JA D-VITAMIINIA;170.99000;1.02400;5.99900;6.94600;1.36000;0.00000;0.33600;90.33000
32828;PANNUKAKKU, RASVATON MAITO;603.81000;3.09000;21.60700;22.17200;6.72000;0.00000;1.23600;77.45000
31864;VAALEA LEIPÄ, LAPIN PAKARIN JUUSTORIESKASET, JUUSTORIESKA, VAASAN;903.01000;2.64600;36.66300;41.05500;8.84000;0.00000;1.57000;46.51000
32921;PERUNAPIHVI/PYÖRYKKÄ,TÄYSMAITO;641.71000;6.48300;19.13000;21.29900;3.62000;0.00000;1.70400;67.80000
31899;PERUNALAATIKKO, LIHA-PERUNASOSELAATIKKO, SAARIOINEN, VALMISATERIA;530.73000;6.29700;11.71600;12.37800;5.16000;0.00000;1.67500;74.49000
929;VIINIETIKKA;86.50000;0.00000;0.50000;6.52000;0.00000;0.00000;0.28000;93.20000
35136;KIVENNÄISVESI, NOVELLE PLUS, KROMI JA SINKKI, SOKERIA, HARTWALL;71.40000;0.00000;4.20000;4.20000;0.00000;0.00000;0.28000;95.52000
29270;MAKARONILAATIKKO, LIHA-MAKARONILAATIKKO, NAUDANPAISTI, LIHALIEMI;425.07000;4.58100;7.50200;8.21000;7.34000;0.00000;1.45000;75.94000
31179;KVINOA, KEITETTY, SUOLATON;581.63000;2.42800;22.86400;25.66000;4.75000;0.00000;0.98200;65.28000
31455;RISOTTO, SIENIRISOTTO;449.30000;3.77800;14.60400;16.12200;3.23000;0.00000;0.82200;63.62000
31446;PERUNALAATIKKO, KEBAB-PERUNALAATIKKO, KEBABKIUSAUS, TEOLLINEN, VALMISATERIA;576.92000;7.64800;11.75800;13.39800;4.64000;0.00000;1.92400;59.46000
31950;VANUKAS, MAITOSUKLAAVANUKAS, JACKY, VÄHEMMÄN SOKERIA;428.25000;3.40800;13.85700;14.22500;3.60000;0.00000;0.92600;77.84000
33489;MARGARIINI 60 %, KEIJU NORMAALISUOLAINEN, CATERING, D-VIT 20 UG;2233.60000;60.00000;0.50000;0.50000;0.30000;0.00000;1.32000;37.88000
28961;SOIJA-KASVISKASTIKE, TOMAATTINEN, SOIJAROUHE, SUURUSTAMATON;255.39000;0.76800;5.48400;11.18200;6.10000;0.00000;1.73700;80.24000
33363;BROILERIFILEE, MARINOITU, PAISTETTU ÖLJYSSÄ;979.18000;16.87300;2.17300;2.16900;18.58000;0.00000;1.61800;60.60000
940;OLUT, VAHVA, 7,5-8 TIL% ALKOHOLIA;287.92000;0.00000;6.10000;6.14000;0.40000;6.10000;0.10000;87.26000
7054;PAPRIKA, TÄYTETTY, RIISI, JAUHELIHA, SIPULI;458.34000;5.56000;9.78500;12.15100;4.41000;0.00000;1.28200;68.68000
29304;SALAATTI, SALAATTIPÖYDÄN ANTIMET, EI KASTIKETTA;199.08000;1.72900;5.86900;8.36000;0.98000;0.00000;1.14200;85.97000
4407;MANSIKKASURVOS TUORE, SOKEROITU;337.90000;0.28200;16.88100;18.22800;0.48000;0.00000;0.30900;80.70000
32878;MAITOKASTIKE, VALKOKASTIKE, RASVATON MAITO, RASVA-JAUHOSUURUS;458.03000;6.17600;9.43900;9.82400;3.81000;0.00000;1.26300;92.99000
33404;RAHKA, MAUSTETTU, DANIO, RASVAA 3 %;469.20000;3.07600;14.02900;15.23000;5.89000;0.00000;0.70600;75.09000
35587;VOIKUKKA, NUPPU, VOIKUKAN NUPPU;202.48000;1.20000;1.94000;9.80000;3.50000;0.00000;1.20000;84.30000
632;RUOANVALMISTUSKERMA, RASVAA 19 %, KAHVIKERMA;859.39000;19.00000;4.00000;7.94000;2.44000;0.00000;0.62000;70.00000
1372;MAKARONI, KEITETTY, SUOLAA;418.16000;0.32400;19.58800;21.59400;3.84000;0.00000;0.73600;52.52000
658;TUOREJUUSTO, RUNSASRASVAINEN, MUSTAPIPPURIJUUSTO;1453.30000;30.00000;7.20000;7.20000;12.00000;0.00000;0.70000;50.10000
7174;LIHAPATA, KARJALANPAISTI, NAUTA, SIKA, SISÄELIMIÄ;479.70000;5.80600;0.16400;0.14900;15.42000;0.00000;1.38500;80.95000
28927;MAKKARA, KASVISMAKKARA, SOIJAPITOINEN;1118.43000;16.00000;13.49400;17.86600;16.00000;0.00000;3.90600;47.60000
31681;PSYLLIUM, SIEMENKUORIJAUHE;727.70000;0.60000;0.00000;85.00000;1.50000;0.00000;;12.90000
440;PUOLUKKA;233.72000;0.65700;8.85800;13.25200;0.53100;0.00000;0.24400;85.31600
29044;MAITOKASTIKE, VALKOKASTIKE, KEVYTMAITO, RASVA-JAUHOSUURUS, VOI;414.00000;5.20900;8.89400;10.08000;3.87000;0.00000;1.91400;97.28000
30462;JOGURTTI, MAUSTETTU, RASVAA 1,5 %, VL;326.34000;1.50100;12.34100;12.60000;3.27000;0.00000;0.61500;82.02000
34513;RISOTTO, TATTIRISOTTO, VALKOVIINIÄ;632.06000;8.59200;12.51800;14.35800;2.90000;0.60000;0.76100;73.14000
33083;LASAGNE, SAARIOINEN, VALMISATERIA;644.46000;9.08500;10.93600;12.87100;6.10000;0.00000;1.55800;70.39000
160;JAUHO, HIRSSISUURIMO TAI -JAUHO;1493.75000;2.90000;68.80000;70.75000;11.25000;0.00000;1.10000;14.00000
644;JUUSTO, PUOLIKOVA JUUSTO, RASVAA 9-11 %, KEVYT, EDAM/KADETT;897.00000;10.00000;0.00000;0.00000;31.00000;0.00000;3.20000;55.80000
31629;KEKSI, SITRUUNAVOHVELI, LUONTAISESTI GLUTEENITON, KESKIARVO;2139.02000;27.44000;63.96300;64.80400;1.74000;0.00000;0.91700;5.10000
3700;PAKASTEKASVISSEKOITUS, HERNE-MAISSI-PAPRIKASEKOITUS, KEITETTY;344.87000;0.84800;13.06900;15.98700;3.15000;0.00000;0.75200;78.92000
34924;RASVASEOSLEVITE 70 %, FLORA & VOI NORMAALISUOLAINEN;2626.12000;70.51100;0.52900;0.52900;0.47000;0.00000;1.30800;27.45000
32023;ATERIA-AINEKSET, PASTA CARBONARA, KYPSENNETTY;378.08000;2.69300;13.21800;13.91900;2.86000;0.00000;1.00500;80.01000
32739;SIIDERIJUOMA, PEAR, ALKOHOLITON SIIDERI, 0,02 TIL% ALKOHOLIA, RAINBOW;165.74000;0.00000;9.00000;9.53000;0.31000;0.02000;0.10000;89.51000
7540;BROILERINUGGETTI, FRITEERATTU, LAKTOOSITON;1113.43000;16.13900;15.26300;15.29200;14.73000;0.00000;1.81000;52.02900
29125;JAUHELIHA, BROILERIN, PAISTETTU;988.39000;15.75500;0.02800;0.15700;23.83000;0.00000;2.59200;56.00000
28947;PEKONI, FILEE, RASVAA 18 %;946.50000;18.00000;0.50000;0.50300;16.00000;0.00000;3.14700;62.35000
8050;ATERIASALAATTI, SAVUKALASALAATTI, RUOHOSIPULI-PERUNA-PUNAJUURI, EI KASTIKETTA;322.60000;2.74900;5.23100;7.24400;7.31000;0.00000;2.07700;78.41000
33907;MEHU, HERAJUOMA, GEFILUS, VL, VITAMIINEJA, PROBIOOTTEJA, 09/12 ALKAEN;199.56000;0.30100;10.48100;10.82600;0.37000;0.00000;0.35400;88.20000
33204;KAALI, VALKOKAALI, KEITETTY, SUOLATON;150.94000;0.11500;5.71300;7.93100;1.38000;0.00000;0.80500;94.24000
6010;PIRTELÖ, MARJAPIRTELÖ, KEVYTMAITO, KERMAJÄÄTELÖ;240.28000;2.12500;6.16200;7.60300;2.75000;0.00000;0.68100;86.84000
34714;MAKARONI, TÄYSJYVÄ, KEITETTY, SUOLAA;373.57000;0.63900;16.02300;18.59200;3.35000;0.00000;1.02200;76.39000
7089;LIHAPULLA, NAUDANLIHA, UUNISSA;1001.60000;15.44200;6.49300;7.19200;18.60000;0.00000;1.74200;71.69000
34783;KAAKAOJUOMA, SOKERITON, VESI;55.60000;0.78000;0.39500;1.50600;0.66000;0.00000;0.37700;96.69000
30926;MAJONEESI, RASVATON;233.02000;0.07400;12.37800;12.71500;0.91000;0.00000;2.41600;83.89000
32699;MAKEINEN, SUFFELI PUFFI SNACKS, FAZER, ERITTÄIN VÄHÄGLUTEENINEN;2221.58000;30.29000;58.12400;59.22200;6.12000;0.00000;1.93600;2.43000
7181;NAUDANLIHA-PASTAKEITTO, PAPUJA, PAPRIKAA, PURJOA, PORKKANAA;250.29000;1.76900;5.51000;6.87200;4.92000;0.00000;0.95900;77.79000
31698;PIIRAKAN PULLAPOHJA, RASVATON MAITO, SOKERITON;1220.61000;8.40600;43.50100;43.77600;8.77000;0.00000;1.19500;38.82000
11060;OMENA, KOTIMAINEN, KUORITTU;169.58000;0.10000;8.31000;11.24200;0.19000;0.00000;0.27000;88.20000
32169;BROILERI-PASTAVUOKA, KASVIRASVAKERMA;690.81000;8.93800;8.83100;9.57300;12.05000;0.00000;1.23700;68.41000
29212;PIIMÄ, RASVATON, EI LISÄTTY D-VITAMIINIA, LUOMU;125.47000;0.10000;3.60000;3.60500;2.88000;0.00000;0.91000;92.51000
7189;GRILLIMAKKARA, UUNISSA;1032.74000;18.60900;8.99600;6.99500;11.17000;0.00000;2.35500;68.40000
32944;RAHKAPIIRAKKA, PULLAPOHJA, RASVATON MAITO;1101.07000;6.18500;41.50100;43.00800;8.58000;0.00000;0.84400;45.54000
34503;TOFU-KASVISWOKKI, WOKKIVIHANNEKSET;482.28000;6.21500;10.08000;12.25800;3.54000;0.00000;1.28100;76.96000
28925;SITRUUNA, KESKIARVO, PUNNITTU KUORINEEN;89.52000;0.11100;1.43000;6.44100;0.40000;0.00000;0.19500;57.85000
30221;RIISI-KAURASEOS;1565.92000;4.13500;69.49500;73.90000;10.87000;0.00000;1.20500;10.00000
31601;TÄYTEKAKKU, KERMAKAKKU, KASVIRASVAKERMA;768.77000;5.63500;29.05200;29.53600;3.41000;0.00000;0.68500;60.45000
32547;KEKSI, VÄLIPALAKEKSI, JYVÄSHYVÄ CRACOTTE TÄYSJYVÄ, LU;1680.00000;3.44400;75.00000;80.56000;13.00000;0.00000;3.34600;0.00000
32523;PERUNALAATIKKO, BROILERIKIUSAUS, HK, VALMISATERIA;341.86000;3.08000;8.56900;9.27800;4.35000;0.00000;1.64200;81.62000
32962;RUISLEIPÄ, RUISPALAT, LEIPÄAITTA, LIDL, TÄYSJYVÄRUIS-VEHNÄJAUHO;1097.37000;1.41900;48.11200;58.57600;8.72000;0.00000;2.32000;31.66000
822;KIRJOLOHI, KOKONAINEN, KESKIARVO;415.01000;6.21400;0.00000;0.00000;10.89000;0.00000;0.84500;47.05000
175;ROUHE, VEHNÄROUHE KOKOJYVÄSTÄ;1288.82000;2.46000;52.90000;62.80000;12.90000;0.00000;0.30000;21.54000
1025;RUISVELLI, MAITO, RUISHIUTALE, SUOLAA;274.26000;1.67900;8.20700;10.68000;3.71000;0.00000;1.32100;92.98000
33848;PULLA, TÄYTEPITKO, MARJA- JA KREEMITÄYTE, RAINBOW;1407.78000;7.23900;60.69800;60.74300;7.50000;0.00000;0.89200;23.78000
35480;PIZZA, PORO-KANTARELLIPIZZA;782.49000;7.32100;18.24600;20.85400;10.97000;0.00000;2.23900;55.83000
32274;KAKKU, MOKKAPALAT;1596.15000;14.97800;55.43900;55.68000;5.24000;0.00000;1.17400;23.26000
34277;MYSLI, PÄHKINÄINEN;2159.82000;34.57100;29.08300;46.86400;15.20000;0.00000;2.40900;7.96000
31539;MARJASOSE, SOKERITON, C-VITAMINOITU;230.08000;0.50400;9.20000;11.97200;0.70000;0.00000;0.41200;86.42000
31960;LIHAPULLA, LIHAPYÖRYKKÄ KEVYT, HK;735.34000;8.16300;14.88000;15.79600;10.25000;0.00000;1.68200;63.50000
3301;SALAATTI, KAALI-OMENA-MAUSTEKURKKU;134.19000;0.10000;5.44100;7.51000;0.95000;0.00000;0.73400;90.71000
8060;KALAKEITTO, LOHIKEITTO, MAITO;378.18000;4.74600;5.47300;6.39200;6.13000;0.00000;1.26600;80.89000
